team,season,wins,losses,win_loss_pct,rank_team,srs,pace,rel_pace,off_rtg,rel_off_rtg,def_rtg,rel_def_rtg,playoffs,coaches
NOH,2012-13,27,55,.329,5th of 5,-3.12,88.5,-3.5,105.7,-0.2,110.1,4.2,,M. Williams
NOH,2011-12,21,45,.318,5th of 5,-3.11,88.3,-3.0,100.9,-3.7,105.1,0.5,,M. Williams
NOH,2010-11,46,36,.561,3rd of 5,1.28,88.7,-3.4,106.2,-1.1,105.2,-2.1,Lost W. Conf. 1st Rnd.,M. Williams
NOH,2009-10,37,45,.451,5th of 5,-2.27,92.6,-0.1,107.4,-0.2,110.1,2.5,,B. Scott
NOH,2008-09,49,33,.598,4th of 5,1.41,87.8,-3.9,108.7,0.4,107.0,-1.3,Lost W. Conf. 1st Rnd.,B. Scott
NOH,2007-08,56,26,.683,1st of 5,5.46,89.9,-2.5,111.5,4.0,105.7,-1.8,Lost W. Conf. Semis,B. Scott
NOH,2006-07,39,43,.476,4th of 5,-1.19,90.2,-1.7,104.8,-1.7,106.5,0.0,,B. Scott
NOH,2005-06,38,44,.463,4th of 5,-2.51,89.0,-1.5,103.7,-2.5,106.8,0.6,,B. Scott
NOH,2004-05,18,64,.220,5th of 5,-6.30,87.6,-3.3,99.7,-6.4,107.7,1.6,,B. Scott
NOH,2003-04,41,41,.500,3rd of 8,-0.72,89.1,-1.0,102.3,-0.6,102.4,-0.5,Lost E. Conf. 1st Rnd.,T. Floyd
NOH,2002-03,47,35,.573,3rd of 8,1.52,89.4,-1.6,103.9,0.3,101.6,-2.0,Lost E. Conf. 1st Rnd.,P. Silas
NYK,2024-25,0,0,,,,,,,,,,,T. Thibodeau
NYK,2023-24,50,32,.610,2nd of 5,4.36,95.2,-3.3,118.2,2.9,113.4,-1.9,Lost E. Conf. Semis,T. Thibodeau
NYK,2022-23,47,35,.573,3rd of 5,2.99,97.1,-2.0,117.8,3.0,114.8,0.0,Lost E. Conf. Semis,T. Thibodeau
NYK,2021-22,37,45,.451,5th of 5,-0.01,95.9,-2.3,110.4,-1.6,110.5,-1.5,,T. Thibodeau
NYK,2020-21,41,31,.569,3rd of 5,2.13,95.9,-3.3,110.6,-1.7,108.2,-4.1,Lost E. Conf. 1st Rnd.,T. Thibodeau
NYK,2019-20,21,45,.318,5th of 5,-6.72,98.6,-1.7,106.5,-4.1,113.0,2.4,,D. Fizdale
NYK,2018-19,17,65,.207,5th of 5,-8.93,99.6,-0.4,104.5,-5.9,113.7,3.3,,D. Fizdale
NYK,2017-18,29,53,.354,4th of 5,-3.53,96.8,-0.5,107.1,-1.5,110.7,2.1,,J. Hornacek
NYK,2016-17,31,51,.378,3rd of 5,-3.87,96.0,-0.4,107.7,-1.1,111.5,2.7,,J. Hornacek
NYK,2015-16,32,50,.390,3rd of 5,-2.74,93.4,-2.4,104.6,-1.8,107.6,1.2,,D. Fisher
NYK,2014-15,17,65,.207,5th of 5,-9.50,91.2,-2.7,99.9,-5.7,110.0,4.4,,D. Fisher
NYK,2013-14,37,45,.451,3rd of 5,-1.40,90.3,-3.6,108.3,1.6,109.1,2.4,,M. Woodson
NYK,2012-13,54,28,.659,1st of 5,3.73,89.8,-2.2,111.1,5.2,106.3,0.4,Lost E. Conf. Semis,M. Woodson
NYK,2011-12,36,30,.545,2nd of 5,2.39,93.2,1.9,104.4,-0.2,101.0,-3.6,Lost E. Conf. 1st Rnd.,M. D'Antoni
NYK,2010-11,42,40,.512,2nd of 5,0.48,95.6,3.5,110.9,3.6,110.1,2.8,Lost E. Conf. 1st Rnd.,M. D'Antoni
NYK,2009-10,29,53,.354,3rd of 5,-4.01,94.0,1.3,107.6,0.0,111.6,4.0,,M. D'Antoni
NYK,2008-09,32,50,.390,5th of 5,-2.33,96.7,5.0,108.1,-0.2,110.8,2.5,,M. D'Antoni
NYK,2007-08,23,59,.280,5th of 5,-6.55,91.6,-0.8,104.7,-2.8,111.9,4.4,,I. Thomas
NYK,2006-07,33,49,.402,4th of 5,-3.06,90.8,-1.1,105.7,-0.8,108.8,2.3,,I. Thomas
NYK,2005-06,23,59,.280,5th of 5,-6.30,90.8,0.3,104.0,-2.2,111.0,4.8,,L. Brown
NYK,2004-05,33,49,.402,5th of 5,-2.72,90.7,-0.2,106.2,0.1,108.9,2.8,,L. Wilkens
NYK,2003-04,39,43,.476,3rd of 7,-1.97,89.5,-0.6,101.7,-1.2,103.3,0.4,Lost E. Conf. 1st Rnd.,D. Chaney
NYK,2002-03,37,45,.451,6th of 7,-1.61,90.7,-0.3,104.7,1.1,106.2,2.6,,D. Chaney
NYK,2001-02,30,52,.366,7th of 7,-4.15,89.7,-1.0,101.5,-3.0,105.9,1.4,,J. Van Gundy
NYK,2000-01,48,34,.585,3rd of 7,1.98,86.7,-4.6,101.2,-1.8,98.2,-4.8,Lost E. Conf. 1st Rnd.,J. Van Gundy
NYK,1999-00,50,32,.610,2nd of 7,1.30,89.2,-3.9,102.5,-1.6,100.9,-3.2,Lost E. Conf. Finals,J. Van Gundy
NYK,1998-99,27,23,.540,4th of 7,1.45,86.9,-2.0,98.6,-3.6,97.5,-4.7,Lost Finals,J. Van Gundy
NYK,1997-98,43,39,.524,2nd of 7,2.74,88.2,-2.1,103.0,-2.0,100.3,-4.7,Lost E. Conf. Semis,J. Van Gundy
NYK,1996-97,57,25,.695,2nd of 7,3.31,90.5,0.4,104.4,-2.3,101.0,-5.7,Lost E. Conf. Semis,J. Van Gundy
NYK,1995-96,47,35,.573,2nd of 7,2.24,91.0,-0.8,106.0,-1.6,103.5,-4.1,Lost E. Conf. Semis,D. Nelson
NYK,1994-95,55,27,.671,2nd of 7,2.78,91.2,-1.7,107.2,-1.1,103.8,-4.5,Lost E. Conf. Semis,P. Riley
NYK,1993-94,57,25,.695,1st of 7,6.48,92.8,-2.3,105.7,-0.6,98.2,-8.1,Lost Finals,P. Riley
NYK,1992-93,60,22,.732,1st of 7,5.87,94.5,-2.3,106.1,-1.9,99.7,-8.3,Lost E. Conf. Finals,P. Riley
NYK,1991-92,51,31,.622,2nd of 7,3.67,92.9,-3.7,108.3,0.1,104.2,-4.0,Lost E. Conf. Semis,P. Riley
NYK,1990-91,39,43,.476,3rd of 6,-0.43,95.0,-2.8,107.1,-0.8,107.3,-0.6,Lost E. Conf. 1st Rnd.,S. Jackson
NYK,1989-90,45,37,.549,3rd of 6,0.78,98.2,-0.1,109.4,1.3,108.0,-0.1,Lost E. Conf. Semis,S. Jackson
NYK,1988-89,52,30,.634,1st of 6,3.62,104.4,3.8,111.1,3.3,107.5,-0.3,Lost E. Conf. Semis,R. Pitino
NYK,1987-88,38,44,.463,3rd of 5,0.14,99.1,-0.5,105.9,-2.1,106.4,-1.6,Lost E. Conf. 1st Rnd.,R. Pitino
NYK,1986-87,24,58,.293,5th of 5,-5.42,98.5,-2.3,104.8,-3.5,111.1,2.8,,H. Brown
NYK,1985-86,23,59,.280,5th of 5,-4.82,98.6,-3.5,99.5,-7.7,105.2,-2.0,,H. Brown
NYK,1984-85,24,58,.293,5th of 5,-4.09,99.5,-2.6,104.9,-3.0,109.6,1.7,,H. Brown
NYK,1983-84,47,35,.573,3rd of 5,3.79,99.0,-2.4,107.0,-0.6,103.1,-4.5,Lost E. Conf. Semis,H. Brown
NYK,1982-83,44,38,.537,4th of 5,2.58,97.0,-6.1,102.4,-2.3,99.9,-4.8,Lost E. Conf. Semis,H. Brown
NYK,1981-82,33,49,.402,5th of 5,-2.15,99.5,-1.4,106.0,-0.9,108.6,1.7,,R. Holzman
NYK,1980-81,50,32,.610,3rd of 5,2.00,101.0,-0.8,106.0,0.5,104.4,-1.1,Lost E. Conf. 1st Rnd.,R. Holzman
NYK,1979-80,39,43,.476,4th of 5,-0.96,106.5,3.4,106.5,1.2,107.5,2.2,,R. Holzman
NYK,1978-79,31,51,.378,4th of 5,-3.29,104.9,-0.9,102.2,-1.6,105.4,1.6,,W. Reed
NYK,1977-78,43,39,.524,2nd of 5,-0.53,109.7,3.0,101.7,0.8,102.2,1.3,Lost E. Conf. Semis,W. Reed
NYK,1976-77,40,42,.488,3rd of 5,0.01,108.1,1.6,100.1,0.6,100.1,0.6,,R. Holzman
NYK,1975-76,38,44,.463,4th of 4,-1.05,104.1,-1.4,98.0,-0.3,99.2,0.9,,R. Holzman
NYK,1974-75,40,42,.488,3rd of 4,-0.92,103.1,-1.4,97.1,-0.6,98.3,0.6,Lost E. Conf. 1st Rnd.,R. Holzman
NYK,1973-74,49,33,.598,2nd of 4,2.42,103.5,-4.3,97.4,-0.3,94.7,-3.0,Lost E. Conf. Finals,R. Holzman
NYK,1972-73,57,25,.695,2nd of 4,6.07,105.9,-4.8,98.9,2.1,92.5,-4.3,Won Finals,R. Holzman
NYK,1971-72,48,34,.585,2nd of 4,2.28,108.0,-4.0,98.5,0.6,96.3,-1.6,Lost Finals,R. Holzman
NYK,1970-71,52,30,.634,1st of 4,5.05,112.2,-2.9,97.8,0.6,93.3,-3.9,Lost E. Conf. Finals,R. Holzman
NYK,1969-70,60,22,.732,1st of 7,8.42,114.3,-2.8,100.3,1.3,92.4,-6.6,Won Finals,R. Holzman
NYK,1968-69,54,28,.659,3rd of 7,5.48,112.4,-4.5,98.4,2.9,93.3,-2.2,Lost E. Div. Finals,R. Holzman
NYK,1967-68,43,39,.524,3rd of 6,1.78,117.2,-2.6,98.1,1.3,96.5,-0.3,Lost E. Div. Semis,D. McGuire
NYK,1966-67,36,45,.444,4th of 5,-2.74,118.5,-3.1,97.9,1.8,100.5,4.4,Lost E. Div. Semis,D. McGuire
NYK,1965-66,30,50,.375,4th of 4,-2.31,118.9,-2.5,97.8,2.9,99.9,5.0,,H. Gallatin
NYK,1964-65,31,49,.388,4th of 4,-3.26,113.5,-3.8,93.2,-0.4,96.4,2.8,,E. Donovan
NYK,1963-64,22,58,.275,4th of 4,-5.91,117.1,3.9,95.4,0.8,101.2,6.6,,E. Donovan
NYK,1962-63,21,59,.263,4th of 4,-6.20,117.5,2.5,93.5,-2.4,99.7,3.8,,E. Donovan
NYK,1961-62,29,51,.363,4th of 4,-3.98,125.6,4.3,91.2,-2.4,95.0,1.4,,E. Donovan
NYK,1960-61,21,58,.266,4th of 4,-5.43,122.9,-0.6,91.9,-0.2,97.1,5.0,,C. Braun
NYK,1959-60,27,48,.360,4th of 4,-1.43,125.9,3.6,93.0,1.9,94.9,3.8,,A. Levane
NYK,1958-59,40,32,.556,2nd of 4,0.49,118.0,6.0,93.0,2.8,92.7,2.5,Lost E. Div. Semis,A. Levane
NYK,1957-58,35,37,.486,4th of 4,1.35,121.5,4.5,91.7,2.9,90.8,2.0,,V. Boryla
NYK,1956-57,36,36,.500,4th of 4,0.07,110.5,5.6,90.6,1.7,90.7,1.8,,V. Boryla
NYK,1955-56,35,37,.486,4th of 4,-0.20,106.5,3.7,92.4,2.1,92.8,2.5,Lost E. Div. Third Place Tiebreaker,J. Lapchick
NYK,1954-55,38,34,.528,2nd of 5,0.11,101.8,3.7,90.2,0.4,90.1,0.3,Lost E. Div. Semis,J. Lapchick
NYK,1953-54,44,28,.611,1st of 5,-0.16,87.4,3.8,89.3,1.8,89.4,1.9,Lost E. Div. Rnd.-Robin,J. Lapchick
NYK,1952-53,47,23,.671,1st of 5,4.39,93.1,12.7,90.5,2.5,85.0,-2.7,Lost Finals,J. Lapchick
NYK,1951-52,37,29,.561,3rd of 5,0.67,94.9,9.1,88.7,1.8,87.9,1.0,Lost Finals,J. Lapchick
NYK,1950-51,36,30,.545,3rd of 6,0.49,94.8,9.3,88.0,2.9,87.6,2.5,Lost Finals,J. Lapchick
NYK,1949-50,40,28,.588,2nd of 6,2.53,,,,,,,Lost E. Div. Finals,J. Lapchick
NYK,1948-49,32,28,.533,2nd of 6,1.24,,,,,,,Lost E. Div. Finals,J. Lapchick
NYK,1947-48,26,22,.542,2nd of 4,2.30,,,,,,,Lost Quarterfinals,J. Lapchick
NYK,1946-47,33,27,.550,3rd of 6,0.58,,,,,,,Lost Semis,N. Cohalan
OKC,2024-25,0,0,,,,,,,,,,,M. Daigneault
OKC,2023-24,57,25,.695,1st of 5,7.36,99.8,1.3,119.5,4.2,112.1,-3.2,Lost W. Conf. Semis,M. Daigneault
OKC,2022-23,40,42,.488,3rd of 5,0.96,101.1,2.0,115.2,0.4,114.2,-0.6,,M. Daigneault
OKC,2021-22,24,58,.293,5th of 5,-7.90,98.5,0.3,104.6,-7.4,112.8,0.8,,M. Daigneault
OKC,2020-21,22,50,.306,5th of 5,-10.13,101.0,1.8,103.5,-8.8,114.0,1.7,,M. Daigneault
OKC,2019-20,44,28,.611,2nd of 5,2.33,98.8,-1.5,110.8,0.2,108.8,-1.8,Lost W. Conf. 1st Rnd.,B. Donovan
OKC,2018-19,49,33,.598,4th of 5,3.56,102.8,2.8,110.3,-0.1,107.0,-3.4,Lost W. Conf. 1st Rnd.,B. Donovan
OKC,2017-18,48,34,.585,2nd of 5,3.42,96.7,-0.6,110.7,2.1,107.2,-1.4,Lost W. Conf. 1st Rnd.,B. Donovan
OKC,2016-17,47,35,.573,2nd of 5,1.14,97.8,1.4,108.3,-0.5,107.5,-1.3,Lost W. Conf. 1st Rnd.,B. Donovan
OKC,2015-16,55,27,.671,1st of 5,7.09,96.7,0.9,113.1,6.7,105.6,-0.8,Lost W. Conf. Finals,B. Donovan
OKC,2014-15,45,37,.549,2nd of 5,2.47,95.7,1.8,107.8,2.2,105.5,-0.1,,S. Brooks
OKC,2013-14,59,23,.720,1st of 5,6.66,95.4,1.5,110.5,3.8,103.9,-2.8,Lost W. Conf. Finals,S. Brooks
OKC,2012-13,60,22,.732,1st of 5,9.15,93.3,1.3,112.4,6.5,102.6,-3.3,Lost W. Conf. Semis,S. Brooks
OKC,2011-12,47,19,.712,1st of 5,6.44,93.0,1.7,109.8,5.2,103.2,-1.4,Lost Finals,S. Brooks
OKC,2010-11,55,27,.671,1st of 5,3.81,92.7,0.6,111.2,3.9,107.2,-0.1,Lost W. Conf. Finals,S. Brooks
OKC,2009-10,50,32,.610,4th of 5,3.55,93.1,0.4,108.3,0.7,104.6,-3.0,Lost W. Conf. 1st Rnd.,S. Brooks
OKC,2008-09,23,59,.280,5th of 5,-6.04,93.6,1.9,102.9,-5.4,109.4,1.1,,P. Carlesimo
OKC,2007-08,20,62,.244,5th of 5,-8.04,96.3,3.9,100.5,-7.0,109.5,2.0,,P. Carlesimo
OKC,2006-07,31,51,.378,5th of 5,-2.45,91.8,-0.1,107.2,0.7,110.3,3.8,,B. Hill
OKC,2005-06,35,47,.427,3rd of 5,-2.88,91.6,1.1,111.1,4.9,114.4,8.2,,B. Weiss
OKC,2004-05,52,30,.634,1st of 5,2.59,87.9,-3.0,112.2,6.1,109.6,3.5,Lost W. Conf. Semis,N. McMillan
OKC,2003-04,37,45,.451,5th of 7,0.02,89.9,-0.2,107.3,4.4,108.0,5.1,,N. McMillan
OKC,2002-03,40,42,.488,5th of 7,0.37,88.0,-3.0,103.7,0.1,103.9,0.3,,N. McMillan
OKC,2001-02,45,37,.549,4th of 7,3.24,89.0,-1.7,108.9,4.4,105.6,1.1,Lost W. Conf. 1st Rnd.,N. McMillan
OKC,2000-01,44,38,.537,5th of 7,0.55,91.6,0.3,105.6,2.6,105.6,2.6,,P. Westphal
OKC,1999-00,45,37,.549,4th of 7,1.17,93.4,0.3,105.6,1.5,104.6,0.5,Lost W. Conf. 1st Rnd.,P. Westphal
OKC,1998-99,25,25,.500,5th of 7,-1.43,89.6,0.7,105.0,2.8,106.2,4.0,,P. Westphal
OKC,1997-98,61,21,.744,1st of 7,6.33,89.8,-0.5,111.6,6.6,103.6,-1.4,Lost W. Conf. Semis,G. Karl
OKC,1996-97,57,25,.695,1st of 7,6.91,90.3,0.2,111.2,4.5,102.7,-4.0,Lost W. Conf. Semis,G. Karl
OKC,1995-96,64,18,.780,1st of 7,7.40,93.8,2.0,110.3,2.7,102.1,-5.5,Lost Finals,G. Karl
OKC,1994-95,57,25,.695,2nd of 7,7.91,95.5,2.6,114.8,6.5,106.3,-2.0,Lost W. Conf. 1st Rnd.,G. Karl
OKC,1993-94,63,19,.768,1st of 7,8.68,95.1,0.0,111.1,4.8,101.5,-4.8,Lost W. Conf. 1st Rnd.,G. Karl
OKC,1992-93,55,27,.671,2nd of 7,6.66,96.0,-0.8,112.3,4.3,104.9,-3.1,Lost W. Conf. Finals,G. Karl
OKC,1991-92,47,35,.573,4th of 7,1.86,95.4,-1.2,110.7,2.5,108.8,0.6,Lost W. Conf. Semis,K. Jones
OKC,1990-91,41,41,.500,5th of 7,1.31,96.2,-1.6,109.7,1.8,108.5,0.6,Lost W. Conf. 1st Rnd.,K. Jones
OKC,1989-90,41,41,.500,4th of 7,1.40,95.3,-3.0,110.9,2.8,109.8,1.7,,B. Bickerstaff
OKC,1988-89,47,35,.573,3rd of 7,2.44,100.1,-0.5,111.5,3.7,108.6,0.8,Lost W. Conf. Semis,B. Bickerstaff
OKC,1987-88,44,38,.537,3rd of 6,1.29,100.2,0.6,110.2,2.2,108.1,0.1,Lost W. Conf. 1st Rnd.,B. Bickerstaff
OKC,1986-87,39,43,.476,4th of 6,0.08,101.8,1.0,110.7,2.4,110.3,2.0,Lost W. Conf. Finals,B. Bickerstaff
OKC,1985-86,31,51,.378,5th of 6,-0.47,97.4,-4.7,105.9,-1.3,106.0,-1.2,,B. Bickerstaff
OKC,1984-85,31,51,.378,4th of 6,-5.44,99.3,-2.8,102.8,-5.1,108.2,0.3,,L. Wilkens
OKC,1983-84,42,40,.512,3rd of 6,-0.34,99.7,-1.7,107.9,0.3,108.1,0.5,Lost W. Conf. 1st Rnd.,L. Wilkens
OKC,1982-83,48,34,.585,3rd of 6,2.88,103.2,0.1,105.9,1.2,102.8,-1.9,Lost W. Conf. 1st Rnd.,L. Wilkens
OKC,1981-82,52,30,.634,2nd of 6,3.69,100.0,-0.9,106.4,-0.5,102.3,-4.6,Lost W. Conf. Semis,L. Wilkens
OKC,1980-81,34,48,.415,6th of 6,-1.84,100.3,-1.5,103.2,-2.3,104.8,-0.7,,L. Wilkens
OKC,1979-80,56,26,.683,2nd of 6,4.24,101.8,-1.3,105.8,0.5,101.2,-4.1,Lost W. Conf. Finals,L. Wilkens
OKC,1978-79,52,30,.634,1st of 6,2.69,103.4,-2.4,102.7,-1.1,100.1,-3.7,Won Finals,L. Wilkens
OKC,1977-78,47,35,.573,3rd of 5,1.48,104.8,-1.9,99.2,-1.7,97.7,-3.2,Lost Finals,B. Hopkins
OKC,1976-77,40,42,.488,4th of 5,-1.43,106.8,0.3,96.7,-2.8,98.2,-1.3,,B. Russell
OKC,1975-76,43,39,.524,2nd of 5,-0.15,107.7,2.2,98.3,0.0,98.6,0.3,Lost W. Conf. Semis,B. Russell
OKC,1974-75,43,39,.524,2nd of 5,-1.19,105.5,1.0,96.7,-1.0,97.7,0.0,Lost W. Conf. Semis,B. Russell
OKC,1973-74,36,46,.439,3rd of 5,-2.29,110.2,2.4,96.8,-0.9,99.1,1.4,,B. Russell
OKC,1972-73,26,56,.317,4th of 5,-5.33,110.0,-0.7,93.8,-3.0,99.1,2.3,,T. Nissalke
OKC,1971-72,47,35,.573,3rd of 5,0.86,110.5,-1.5,98.5,0.6,98.1,0.2,,L. Wilkens
OKC,1970-71,38,44,.463,4th of 5,-1.53,116.5,1.4,98.4,1.2,100.1,2.9,,L. Wilkens
OKC,1969-70,36,46,.439,5th of 7,-2.43,116.4,-0.7,100.0,1.0,102.1,3.1,,L. Wilkens
OKC,1968-69,30,52,.366,6th of 7,-4.68,117.4,0.5,94.7,-0.8,98.8,3.3,,A. Bianchi
OKC,1967-68,23,59,.280,5th of 6,-6.00,123.9,4.1,95.4,-1.4,100.6,3.8,,A. Bianchi
ORL,2024-25,0,0,,,,,,,,,,,J. Mosley
ORL,2023-24,47,35,.573,1st of 5,1.48,96.9,-1.6,113.4,-1.9,111.3,-4.0,Lost E. Conf. 1st Rnd.,J. Mosley
ORL,2022-23,34,48,.415,4th of 5,-2.39,99.3,0.2,111.6,-3.2,114.2,-0.6,,J. Mosley
ORL,2021-22,22,60,.268,5th of 5,-7.67,99.2,1.0,104.5,-7.5,112.5,0.5,,J. Mosley
ORL,2020-21,21,51,.292,5th of 5,-9.02,98.7,-0.5,105.1,-7.2,114.5,2.2,,S. Clifford
ORL,2019-20,33,40,.452,2nd of 5,-0.93,98.6,-1.7,108.5,-2.1,109.5,-1.1,Lost E. Conf. 1st Rnd.,S. Clifford
ORL,2018-19,42,40,.512,1st of 5,0.28,98.1,-1.9,108.9,-1.5,108.1,-2.3,Lost E. Conf. 1st Rnd.,S. Clifford
ORL,2017-18,25,57,.305,4th of 5,-4.92,98.1,0.8,105.2,-3.4,110.1,1.5,,F. Vogel
ORL,2016-17,29,53,.354,5th of 5,-6.61,96.8,0.4,103.7,-5.1,110.5,1.7,,F. Vogel
ORL,2015-16,35,47,.427,5th of 5,-1.68,96.0,0.2,105.1,-1.3,106.8,0.4,,S. Skiles
ORL,2014-15,25,57,.305,5th of 5,-5.87,93.8,-0.1,101.6,-4.0,107.7,2.1,,J. Vaughn
ORL,2013-14,23,59,.280,5th of 5,-5.88,93.6,-0.3,101.7,-5.0,107.4,0.7,,J. Vaughn
ORL,2012-13,20,62,.244,5th of 5,-7.12,92.2,0.2,101.6,-4.3,109.1,3.2,,J. Vaughn
ORL,2011-12,37,29,.561,3rd of 5,0.46,89.0,-2.3,105.0,0.4,104.1,-0.5,Lost E. Conf. 1st Rnd.,S. Van Gundy
ORL,2010-11,52,30,.634,2nd of 5,4.92,91.2,-0.9,107.9,0.6,102.0,-5.3,Lost E. Conf. 1st Rnd.,S. Van Gundy
ORL,2009-10,59,23,.720,1st of 5,7.12,92.0,-0.7,111.4,3.8,103.3,-4.3,Lost E. Conf. Finals,S. Van Gundy
ORL,2008-09,59,23,.720,1st of 5,6.48,92.3,0.6,109.2,0.9,101.9,-6.4,Lost Finals,S. Van Gundy
ORL,2007-08,52,30,.634,1st of 5,4.79,93.4,1.0,111.3,3.8,105.5,-2.0,Lost E. Conf. Semis,S. Van Gundy
ORL,2006-07,40,42,.488,3rd of 5,0.35,89.9,-2.0,104.9,-1.6,104.1,-2.4,Lost E. Conf. 1st Rnd.,B. Hill
ORL,2005-06,36,46,.439,3rd of 5,-1.26,88.3,-2.2,106.3,0.1,107.5,1.3,,B. Hill
ORL,2004-05,36,46,.439,3rd of 5,-2.52,94.7,3.8,104.9,-1.2,107.3,1.2,,J. Davis
ORL,2003-04,21,61,.256,7th of 7,-7.25,90.8,0.7,102.7,-0.2,110.4,7.5,,D. Rivers
ORL,2002-03,42,40,.512,4th of 7,-0.39,93.1,2.1,105.2,1.6,105.0,1.4,Lost E. Conf. 1st Rnd.,D. Rivers
ORL,2001-02,44,38,.537,3rd of 7,1.25,93.2,2.5,107.0,2.5,105.3,0.8,Lost E. Conf. 1st Rnd.,D. Rivers
ORL,2000-01,43,39,.524,4th of 7,0.39,93.2,1.9,103.2,0.2,102.1,-0.9,Lost E. Conf. 1st Rnd.,D. Rivers
ORL,1999-00,41,41,.500,4th of 7,0.43,97.3,4.2,102.4,-1.7,101.7,-2.4,,D. Rivers
ORL,1998-99,33,17,.660,2nd of 7,3.11,88.8,-0.1,100.3,-1.9,97.4,-4.8,Lost E. Conf. 1st Rnd.,C. Daly
ORL,1997-98,41,41,.500,5th of 7,-0.53,87.1,-3.2,102.6,-2.4,103.8,-1.2,,C. Daly
ORL,1996-97,45,37,.549,3rd of 7,-0.07,88.3,-1.8,105.6,-1.1,106.0,-0.7,Lost E. Conf. 1st Rnd.,B. Hill
ORL,1995-96,60,22,.732,1st of 7,5.40,91.8,0.0,112.9,5.3,106.9,-0.7,Lost E. Conf. Finals,B. Hill
ORL,1994-95,57,25,.695,1st of 7,6.44,95.1,2.2,115.1,6.8,107.8,-0.5,Lost Finals,B. Hill
ORL,1993-94,50,32,.610,2nd of 7,3.68,95.2,0.1,110.8,4.5,106.7,0.4,Lost E. Conf. 1st Rnd.,B. Hill
ORL,1992-93,41,41,.500,4th of 7,1.35,96.3,-0.5,108.5,0.5,107.1,-0.9,,M. Guokas
ORL,1991-92,21,61,.256,7th of 7,-6.52,98.0,1.4,103.5,-4.7,110.5,2.3,,M. Guokas
ORL,1990-91,31,51,.378,4th of 7,-3.79,99.5,1.7,105.9,-2.0,109.9,2.0,,M. Guokas
ORL,1989-90,18,64,.220,7th of 7,-8.73,104.1,5.8,105.8,-2.3,114.3,6.2,,M. Guokas
PHI,2024-25,0,0,,,,,,,,,,,N. Nurse
PHI,2023-24,47,35,.573,3rd of 5,2.51,97.5,-1.0,116.9,1.6,113.8,-1.5,Lost E. Conf. 1st Rnd.,N. Nurse
PHI,2022-23,54,28,.659,2nd of 5,4.37,96.9,-2.2,117.7,2.9,113.3,-1.5,Lost E. Conf. Semis,D. Rivers
PHI,2021-22,51,31,.622,2nd of 5,2.57,96.2,-2.0,113.5,1.5,110.8,-1.2,Lost E. Conf. Semis,D. Rivers
PHI,2020-21,49,23,.681,1st of 5,5.28,99.5,0.3,113.2,0.9,107.6,-4.7,Lost E. Conf. Semis,D. Rivers
PHI,2019-20,43,30,.589,3rd of 5,2.25,99.0,-1.3,111.3,0.7,109.0,-1.6,Lost E. Conf. 1st Rnd.,B. Brown
PHI,2018-19,51,31,.622,2nd of 5,2.25,101.6,1.6,112.6,2.2,110.0,-0.4,Lost E. Conf. Semis,B. Brown
PHI,2017-18,52,30,.634,3rd of 5,4.30,99.8,2.5,109.5,0.9,105.0,-3.6,Lost E. Conf. Semis,B. Brown
PHI,2016-17,28,54,.341,4th of 5,-5.83,98.5,2.1,103.2,-5.6,108.9,0.1,,B. Brown
PHI,2015-16,10,72,.122,5th of 5,-9.92,97.9,2.1,98.8,-7.6,109.2,2.8,,B. Brown
PHI,2014-15,18,64,.220,4th of 5,-9.04,95.7,1.8,95.5,-10.1,104.8,-0.8,,B. Brown
PHI,2013-14,19,63,.232,5th of 5,-10.66,99.2,5.3,99.4,-7.3,109.9,3.2,,B. Brown
PHI,2012-13,34,48,.415,4th of 5,-3.51,91.0,-1.0,102.0,-3.9,105.7,-0.2,,D. Collins
PHI,2011-12,35,31,.530,3rd of 5,3.59,89.7,-1.6,103.9,-0.7,99.2,-5.4,Lost E. Conf. Semis,D. Collins
PHI,2010-11,41,41,.500,3rd of 5,1.01,91.7,-0.4,106.6,-0.7,105.0,-2.3,Lost E. Conf. 1st Rnd.,D. Collins
PHI,2009-10,27,55,.329,4th of 5,-3.93,91.6,-1.1,106.1,-1.5,110.3,2.7,,E. Jordan
PHI,2008-09,41,41,.500,2nd of 5,0.16,90.0,-1.7,107.9,-0.4,107.8,-0.5,Lost E. Conf. 1st Rnd.,M. Cheeks
PHI,2007-08,40,42,.488,3rd of 5,0.19,90.4,-2.0,106.4,-1.1,106.0,-1.5,Lost E. Conf. 1st Rnd.,M. Cheeks
PHI,2006-07,35,47,.427,3rd of 5,-3.26,90.7,-1.2,103.6,-2.9,106.9,0.4,,M. Cheeks
PHI,2005-06,38,44,.463,2nd of 5,-2.10,92.7,2.2,106.0,-0.2,108.1,1.9,,M. Cheeks
PHI,2004-05,43,39,.524,2nd of 5,-1.07,94.9,4.0,103.5,-2.6,104.3,-1.8,Lost E. Conf. 1st Rnd.,J. O'Brien
PHI,2003-04,33,49,.402,5th of 7,-2.95,88.0,-2.1,99.1,-3.8,101.9,-1.0,,R. Ayers
PHI,2002-03,48,34,.585,2nd of 7,1.76,91.4,0.4,105.0,1.4,102.5,-1.1,Lost E. Conf. Semis,L. Brown
PHI,2001-02,43,39,.524,4th of 7,1.27,88.9,-1.8,102.1,-2.4,100.3,-4.2,Lost E. Conf. 1st Rnd.,L. Brown
